Cve Mpio,Secc,Localidad,Manzana,Colonia tipo,Colonia,Listado NOminal Total,PRIO
52,722,1,25,,,40,NO
52,722,1,28,,,40,NO
52,722,1,92,,,40,NO
52,722,1,32,,,38,NO
52,722,1,52,,,38,NO
52,722,1,74,,,38,NO
52,722,1,57,,,36,NO
52,722,1,63,,,36,NO
52,722,1,80,,,36,NO
52,722,1,95,,,36,NO
52,722,1,12,,,35,NO
52,722,1,14,,,35,NO
52,722,1,34,,,35,NO
52,722,1,35,,,35,NO
52,722,1,40,,,35,NO
52,722,1,50,,,35,NO
52,722,1,65,,,35,NO
52,722,1,7,,,34,NO
52,722,1,53,,,34,NO
52,722,1,60,,,34,NO
52,722,1,66,,,34,NO
52,722,1,82,,,33,NO
52,722,1,44,,,31,NO
52,722,1,75,,,31,NO
52,722,1,107,,,31,NO
52,722,1,42,,,30,NO
52,722,1,43,,,30,NO
52,722,1,58,,,30,NO
52,722,1,77,,,30,NO
52,722,1,129,,,30,NO
52,722,1,38,,,29,NO
52,722,1,46,,,29,NO
52,722,1,108,,,29,NO
52,722,1,118,,,29,NO
52,722,1,113,,,28,NO
52,722,1,55,,,27,NO
52,722,1,4,,,26,NO
52,722,1,62,,,26,NO
52,722,1,36,,,25,NO
52,722,1,54,,,25,NO
52,722,1,123,,,25,NO
52,722,1,24,,,24,NO
52,722,1,26,,,23,NO
52,722,1,116,,,23,NO
52,722,1,117,,,23,NO
52,722,1,61,,,22,NO
52,722,1,81,,,22,NO
52,722,1,8,,,21,NO
52,722,1,23,,,21,NO
52,722,1,88,,,21,NO
52,722,1,45,,,20,NO
52,722,1,83,,,20,NO
52,722,1,125,,,20,NO
52,722,1,64,,,18,NO
52,722,1,6,,,17,NO
52,722,1,18,,,17,NO
52,722,1,22,,,17,NO
52,722,1,73,,,17,NO
52,722,1,85,,,17,NO
52,722,1,101,,,17,NO
52,722,1,121,,,17,NO
52,722,1,96,,,16,NO
52,722,1,112,,,16,NO
52,722,1,91,,,15,NO
52,722,1,115,,,12,NO
52,722,1,133,,,11,NO
52,722,1,48,,,9,NO
52,722,1,49,,,8,NO
52,722,1,109,,,8,NO
52,722,1,114,,,8,NO
52,722,1,119,,,8,NO
52,722,1,128,,,8,NO
52,722,1,131,,,7,NO
52,722,1,122,,,6,NO
52,722,1,136,,,5,NO
52,722,1,124,,,4,NO
52,722,1,134,,,4,NO
52,722,1,126,,,3,NO
52,722,1,1,,,2,NO
52,722,1,127,,,2,NO
52,722,1,135,,,2,NO
52,724,185,9999,,,476,SI
52,724,571,9999,,,377,SI
52,724,572,9999,,,288,SI
52,724,673,9999,,,169,SI
52,724,528,9999,,,84,SI
52,724,571,9,,,73,SI
52,724,571,18,,,46,SI
52,724,571,35,,,42,SI
52,724,571,4,,,41,SI
52,724,517,11,,,39,SI
52,724,185,1,,,38,SI
52,724,517,10,,,38,SI
52,724,571,15,,,38,SI
52,724,571,6,,,37,NO
52,724,185,21,,,36,NO
52,724,571,13,,,36,NO
52,724,571,3,,,35,NO
52,724,517,24,,,32,NO
52,724,571,2,,,31,NO
52,724,185,13,,,30,NO
52,724,185,17,,,28,NO
52,724,517,26,,,27,NO
52,724,571,7,,,27,NO
52,724,517,56,,,26,NO
52,724,571,17,,,26,NO
52,724,185,19,,,24,NO
52,724,185,24,,,24,NO
52,724,185,30,,,24,NO
52,724,185,44,,,24,NO
52,724,185,71,,,24,NO
52,724,517,16,,,24,NO
52,724,517,4,,,23,NO
52,724,185,18,,,22,NO
52,724,185,51,,,21,NO
52,724,517,23,,,21,NO
52,724,185,20,,,20,NO
52,724,517,15,,,20,NO
52,724,185,43,,,19,NO
52,724,517,5,,,19,NO
52,724,571,10,,,19,NO
52,724,185,70,,,18,NO
52,724,517,19,,,18,NO
52,724,517,12,,,17,NO
52,724,517,22,,,17,NO
52,724,517,55,,,17,NO
52,724,571,1,,,17,NO
52,724,185,9,,,16,NO
52,724,185,16,,,16,NO
52,724,185,75,,,16,NO
52,724,517,7,,,16,NO
52,724,517,49,,,16,NO
52,724,185,46,,,15,NO
52,724,185,36,,,14,NO
52,724,185,72,,,14,NO
52,724,517,17,,,14,NO
52,724,517,25,,,14,NO
52,724,517,48,,,14,NO
52,724,571,16,,,14,NO
52,724,185,14,,,13,NO
52,724,517,13,,,13,NO
52,724,517,14,,,13,NO
52,724,571,34,,,13,NO
52,724,185,12,,,12,NO
52,724,185,15,,,12,NO
52,724,185,22,,,12,NO
52,724,185,73,,,12,NO
52,724,185,77,,,12,NO
52,724,185,85,,,12,NO
52,724,517,2,,,12,NO
52,724,517,30,,,12,NO
52,724,571,31,,,12,NO
52,724,185,25,,,11,NO
52,724,185,45,,,11,NO
52,724,517,33,,,11,NO
52,724,517,51,,,11,NO
52,724,517,53,,,11,NO
52,724,517,59,,,11,NO
52,724,571,14,,,11,NO
52,724,571,30,,,11,NO
52,724,571,33,,,11,NO
52,724,185,11,,,10,NO
52,724,185,26,,,10,NO
52,724,185,86,,,10,NO
52,724,517,18,,,10,NO
52,724,517,29,,,10,NO
52,724,571,22,,,10,NO
52,724,185,78,,,9,NO
52,724,185,81,,,9,NO
52,724,517,43,,,9,NO
52,724,571,11,,,9,NO
52,724,571,32,,,9,NO
52,724,571,36,,,9,NO
52,724,185,23,,,8,NO
52,724,185,69,,,8,NO
52,724,517,8,,,8,NO
52,724,517,44,,,8,NO
52,724,517,46,,,8,NO
52,724,571,20,,,8,NO
52,724,185,2,,,7,NO
52,724,185,4,,,7,NO
52,724,185,31,,,7,NO
52,724,185,58,,,7,NO
52,724,185,60,,,7,NO
52,724,185,74,,,7,NO
52,724,185,80,,,7,NO
52,724,185,83,,,7,NO
52,724,185,84,,,7,NO
52,724,517,3,,,7,NO
52,724,517,31,,,7,NO
52,724,517,52,,,7,NO
52,724,571,29,,,7,NO
52,724,517,54,,,6,NO
52,724,517,62,,,6,NO
52,724,571,37,,,6,NO
52,724,185,5,,,5,NO
52,724,185,47,,,5,NO
52,724,185,68,,,5,NO
52,724,185,79,,,5,NO
52,724,517,6,,,5,NO
52,724,517,9,,,5,NO
52,724,517,32,,,5,NO
52,724,571,28,,,5,NO
52,724,185,8,,,4,NO
52,724,185,10,,,4,NO
52,724,185,27,,,4,NO
52,724,185,28,,,4,NO
52,724,185,29,,,4,NO
52,724,185,37,,,4,NO
52,724,185,62,,,4,NO
52,724,185,67,,,4,NO
52,724,517,1,,,4,NO
52,724,517,20,,,4,NO
52,724,517,27,,,4,NO
52,724,517,28,,,4,NO
52,724,517,41,,,4,NO
52,724,517,50,,,4,NO
52,724,185,3,,,3,NO
52,724,185,33,,,3,NO
52,724,185,40,,,3,NO
52,724,185,50,,,3,NO
52,724,185,55,,,3,NO
52,724,185,76,,,3,NO
52,724,517,40,,,3,NO
52,724,517,47,,,3,NO
52,724,517,57,,,3,NO
52,724,571,19,,,3,NO
52,724,571,21,,,3,NO
52,724,571,24,,,3,NO
52,724,185,6,,,2,NO
52,724,185,7,,,2,NO
52,724,185,32,,,2,NO
52,724,185,42,,,2,NO
52,724,185,49,,,2,NO
52,724,185,56,,,2,NO
52,724,185,57,,,2,NO
52,724,185,66,,,2,NO
52,724,517,21,,,2,NO
52,724,517,39,,,2,NO
52,724,517,58,,,2,NO
52,724,517,60,,,2,NO
52,724,571,12,,,2,NO
52,724,571,23,,,2,NO
52,724,571,27,,,2,NO
52,724,571,39,,,2,NO
52,724,571,43,,,2,NO
52,724,185,35,,,1,NO
52,724,185,48,,,1,NO
52,724,185,59,,,1,NO
52,724,571,5,,,1,NO
52,724,571,25,,,1,NO
52,724,571,26,,,1,NO
52,724,571,38,,,1,NO
52,724,571,40,,,1,NO
52,724,571,41,,,1,NO
52,724,571,42,,,1,NO
52,726,261,9999,,,132,SI
52,726,462,9999,,,95,SI
52,726,149,9999,,,70,SI
52,726,148,35,,,53,SI
52,726,69,9999,,,51,SI
52,726,211,12,,,42,SI
52,726,148,17,,,38,SI
52,726,148,52,,,37,SI
52,726,211,1,,,36,SI
52,726,211,7,,,36,SI
52,726,211,10,,,34,SI
52,726,148,50,,,31,SI
52,726,148,1,,,30,SI
52,726,148,40,,,30,SI
52,726,708,9999,,,29,SI
52,726,148,20,,,28,SI
52,726,211,2,,,26,SI
52,726,148,14,,,25,SI
52,726,148,31,,,24,SI
52,726,211,19,,,24,NO
52,726,148,41,,,22,NO
52,726,148,19,,,21,NO
52,726,211,4,,,21,NO
52,726,211,9,,,20,NO
52,726,148,16,,,19,NO
52,726,211,29,,,19,NO
52,726,148,18,,,18,NO
52,726,211,6,,,18,NO
52,726,148,15,,,17,NO
52,726,148,30,,,16,NO
52,726,148,39,,,16,NO
52,726,148,3,,,15,NO
52,726,148,59,,,15,NO
52,726,148,62,,,15,NO
52,726,211,3,,,15,NO
52,726,211,18,,,15,NO
52,726,211,20,,,15,NO
52,726,148,36,,,14,NO
52,726,148,37,,,14,NO
52,726,148,46,,,14,NO
52,726,148,47,,,14,NO
52,726,148,38,,,13,NO
52,726,148,29,,,12,NO
52,726,148,60,,,12,NO
52,726,211,31,,,12,NO
52,726,148,27,,,11,NO
52,726,148,45,,,11,NO
52,726,211,13,,,11,NO
52,726,148,11,,,10,NO
52,726,148,13,,,10,NO
52,726,148,42,,,10,NO
52,726,148,51,,,10,NO
52,726,148,26,,,9,NO
52,726,148,33,,,9,NO
52,726,211,5,,,9,NO
52,726,148,8,,,8,NO
52,726,148,25,,,8,NO
52,726,148,43,,,8,NO
52,726,148,5,,,7,NO
52,726,148,10,,,7,NO
52,726,148,12,,,7,NO
52,726,148,53,,,7,NO
52,726,148,61,,,7,NO
52,726,211,11,,,7,NO
52,726,211,15,,,7,NO
52,726,211,40,,,7,NO
52,726,148,4,,,6,NO
52,726,148,32,,,6,NO
52,726,148,48,,,6,NO
52,726,148,58,,,6,NO
52,726,148,71,,,6,NO
52,726,211,21,,,6,NO
52,726,211,23,,,6,NO
52,726,211,24,,,6,NO
52,726,211,34,,,6,NO
52,726,148,22,,,5,NO
52,726,148,49,,,5,NO
52,726,148,57,,,5,NO
52,726,148,63,,,5,NO
52,726,148,77,,,5,NO
52,726,148,78,,,5,NO
52,726,211,27,,,5,NO
52,726,211,38,,,5,NO
52,726,148,7,,,4,NO
52,726,148,34,,,4,NO
52,726,148,44,,,4,NO
52,726,148,54,,,4,NO
52,726,148,65,,,4,NO
52,726,211,17,,,4,NO
52,726,211,22,,,4,NO
52,726,211,28,,,4,NO
52,726,211,39,,,4,NO
52,726,148,2,,,3,NO
52,726,148,9,,,3,NO
52,726,148,21,,,3,NO
52,726,148,24,,,3,NO
52,726,148,28,,,3,NO
52,726,148,55,,,3,NO
52,726,148,70,,,3,NO
52,726,148,72,,,3,NO
52,726,148,73,,,3,NO
52,726,148,74,,,3,NO
52,726,148,79,,,3,NO
52,726,211,14,,,3,NO
52,726,211,25,,,3,NO
52,726,148,23,,,2,NO
52,726,148,64,,,2,NO
52,726,148,66,,,2,NO
52,726,148,75,,,2,NO
52,726,148,76,,,2,NO
52,726,148,88,,,2,NO
52,726,211,8,,,2,NO
52,726,211,16,,,2,NO
52,726,211,32,,,2,NO
52,726,211,35,,,2,NO
52,726,211,9999,,,2,NO
52,726,148,6,,,1,NO
52,726,148,69,,,1,NO
52,726,211,30,,,1,NO
52,726,211,36,,,1,NO
52,726,211,37,,,1,NO
52,727,526,9999,,,192,SI
52,727,62,9999,,,182,SI
52,727,200,9999,,,171,SI
52,727,134,9999,,,162,SI
52,727,724,9999,,,122,SI
52,727,237,9999,,,110,NO
52,727,374,9999,,,44,NO
52,727,142,10,,,24,NO
52,727,142,1,,,21,NO
52,727,142,16,,,21,NO
52,727,142,21,,,21,NO
52,727,142,23,,,21,NO
52,727,142,28,,,21,NO
52,727,434,9999,,,20,NO
52,727,142,18,,,19,NO
52,727,142,26,,,19,NO
52,727,142,11,,,18,NO
52,727,142,5,,,17,NO
52,727,142,9,,,17,NO
52,727,142,13,,,17,NO
52,727,142,15,,,17,NO
52,727,142,4,,,16,NO
52,727,142,27,,,16,NO
52,727,142,6,,,15,NO
52,727,142,7,,,15,NO
52,727,142,8,,,15,NO
52,727,142,24,,,15,NO
52,727,142,2,,,14,NO
52,727,142,20,,,14,NO
52,727,142,25,,,14,NO
52,727,142,31,,,14,NO
52,727,512,9999,,,14,NO
52,727,142,3,,,13,NO
52,727,142,17,,,13,NO
52,727,142,30,,,13,NO
52,727,142,19,,,12,NO
52,727,142,12,,,11,NO
52,727,142,14,,,11,NO
52,727,642,9999,,,11,NO
52,727,142,22,,,8,NO
52,727,142,29,,,5,NO
52,727,652,9999,,,5,NO
52,727,142,32,,,2,NO
52,727,142,9999,,,2,NO
52,728,353,9999,,,527,SI
52,728,482,9999,,,381,SI
52,728,477,9999,,,287,SI
52,728,576,9999,,,172,NO
52,728,121,9999,,,152,NO
52,728,13,9999,,,149,NO
52,728,513,9999,,,71,NO
52,728,103,9999,,,70,NO
52,728,649,9999,,,38,NO
52,728,302,9999,,,2,NO
52,728,614,9999,,,1,NO
52,729,412,9999,,,514,SI
52,729,71,9999,,,473,SI
52,729,444,9999,,,469,SI
52,729,341,9999,,,428,NO
52,729,60,9999,,,134,NO
52,729,534,8,,,17,NO
52,729,534,14,,,16,NO
52,729,534,32,,,16,NO
52,729,534,35,,,16,NO
52,729,534,3,,,15,NO
52,729,534,11,,,15,NO
52,729,534,28,,,15,NO
52,729,534,18,,,14,NO
52,729,534,22,,,14,NO
52,729,534,25,,,14,NO
52,729,534,26,,,14,NO
52,729,534,30,,,14,NO
52,729,534,37,,,14,NO
52,729,534,4,,,13,NO
52,729,534,19,,,13,NO
52,729,534,20,,,13,NO
52,729,534,10,,,12,NO
52,729,534,16,,,12,NO
52,729,534,21,,,12,NO
52,729,534,23,,,12,NO
52,729,534,27,,,12,NO
52,729,534,31,,,12,NO
52,729,534,33,,,12,NO
52,729,534,36,,,12,NO
52,729,534,1,,,11,NO
52,729,534,5,,,11,NO
52,729,534,12,,,11,NO
52,729,534,13,,,11,NO
52,729,534,29,,,11,NO
52,729,534,34,,,11,NO
52,729,534,7,,,10,NO
52,729,534,15,,,10,NO
52,729,534,17,,,10,NO
52,729,534,2,,,9,NO
52,729,534,6,,,9,NO
52,729,534,24,,,8,NO
52,729,534,9,,,7,NO
52,729,73,9999,,,3,NO
52,730,388,9999,,,491,SI
52,730,260,9999,,,282,SI
52,730,290,9999,,,203,SI
52,730,419,9999,,,186,SI
52,730,240,9999,,,181,SI
52,730,403,9999,,,175,SI
52,730,2,9999,,,135,SI
52,730,524,9999,,,87,NO
52,730,504,9999,,,43,NO
52,730,48,6,,,38,NO
52,730,315,18,,,38,NO
52,730,315,9,,,35,NO
52,730,48,5,,,34,NO
52,730,48,11,,,33,NO
52,730,137,11,,,33,NO
52,730,315,11,,,32,NO
52,730,315,14,,,31,NO
52,730,48,10,,,30,NO
52,730,315,8,,,30,NO
52,730,315,20,,,30,NO
52,730,315,2,,,28,NO
52,730,48,13,,,27,NO
52,730,315,5,,,26,NO
52,730,315,19,,,26,NO
52,730,48,12,,,25,NO
52,730,137,7,,,25,NO
52,730,137,8,,,25,NO
52,730,315,10,,,24,NO
52,730,137,4,,,22,NO
52,730,137,10,,,22,NO
52,730,137,13,,,22,NO
52,730,315,13,,,22,NO
52,730,315,17,,,22,NO
52,730,315,23,,,22,NO
52,730,137,2,,,21,NO
52,730,137,9,,,21,NO
52,730,137,12,,,21,NO
52,730,315,6,,,21,NO
52,730,315,12,,,21,NO
52,730,48,3,,,20,NO
52,730,137,3,,,20,NO
52,730,137,6,,,20,NO
52,730,137,14,,,20,NO
52,730,315,1,,,20,NO
52,730,315,4,,,20,NO
52,730,315,22,,,20,NO
52,730,48,2,,,18,NO
52,730,48,14,,,18,NO
52,730,137,1,,,17,NO
52,730,315,28,,,17,NO
52,730,48,8,,,14,NO
52,730,315,27,,,14,NO
52,730,315,3,,,13,NO
52,730,48,7,,,12,NO
52,730,315,21,,,12,NO
52,730,48,19,,,11,NO
52,730,48,24,,,11,NO
52,730,48,25,,,11,NO
52,730,315,15,,,11,NO
52,730,315,33,,,11,NO
52,730,48,17,,,10,NO
52,730,137,15,,,10,NO
52,730,315,26,,,10,NO
52,730,315,7,,,9,NO
52,730,315,29,,,9,NO
52,730,315,32,,,9,NO
52,730,48,1,,,8,NO
52,730,48,9,,,8,NO
52,730,48,20,,,8,NO
52,730,137,5,,,8,NO
52,730,315,16,,,8,NO
52,730,315,24,,,7,NO
52,730,48,15,,,6,NO
52,730,48,16,,,6,NO
52,730,48,18,,,6,NO
52,730,315,30,,,6,NO
52,730,315,31,,,6,NO
52,730,48,4,,,5,NO
52,730,48,21,,,4,NO
52,730,48,23,,,4,NO
52,730,137,16,,,4,NO
52,730,315,25,,,4,NO
52,730,315,9999,,,2,NO
52,730,48,9999,,,1,NO
52,730,137,17,,,1,NO
52,731,127,9999,,,289,SI
52,731,94,9999,,,207,SI
52,731,581,9999,,,159,SI
52,731,536,9999,,,134,SI
52,731,99,4,,,107,SI
52,731,99,1,,,52,SI
52,731,99,3,,,50,SI
52,731,447,13,,,50,SI
52,731,99,7,,,47,SI
52,731,99,2,,,43,SI
52,731,99,6,,,43,SI
52,731,294,9999,,,42,SI
52,731,99,5,,,40,SI
52,731,90,9999,,,34,SI
52,731,447,2,,,34,SI
52,731,11,9999,,,30,SI
52,731,447,3,,,30,SI
52,731,314,9999,,,29,SI
52,731,447,6,,,25,SI
52,731,447,9,,,25,SI
52,731,447,4,,,24,SI
52,731,447,7,,,24,SI
52,731,447,1,,,23,NO
52,731,447,12,,,23,NO
52,731,447,18,,,23,NO
52,731,447,5,,,22,NO
52,731,447,15,,,22,NO
52,731,447,16,,,22,NO
52,731,447,8,,,21,NO
52,731,447,23,,,21,NO
52,731,447,10,,,20,NO
52,731,447,11,,,20,NO
52,731,447,22,,,20,NO
52,731,574,34,,,20,NO
52,731,447,17,,,19,NO
52,731,447,20,,,19,NO
52,731,447,21,,,19,NO
52,731,486,10,,,19,NO
52,731,574,25,,,19,NO
52,731,712,9999,,,19,NO
52,731,308,9999,,,18,NO
52,731,334,9999,,,18,NO
52,731,447,19,,,18,NO
52,731,447,24,,,18,NO
52,731,447,14,,,17,NO
52,731,486,9,,,17,NO
52,731,486,11,,,17,NO
52,731,486,18,,,17,NO
52,731,486,21,,,17,NO
52,731,66,9999,,,16,NO
52,731,486,3,,,16,NO
52,731,486,5,,,16,NO
52,731,486,14,,,16,NO
52,731,486,17,,,16,NO
52,731,574,36,,,16,NO
52,731,643,9999,,,16,NO
52,731,152,9999,,,15,NO
52,731,486,2,,,15,NO
52,731,486,4,,,15,NO
52,731,486,6,,,15,NO
52,731,486,7,,,15,NO
52,731,486,13,,,15,NO
52,731,486,16,,,15,NO
52,731,486,19,,,15,NO
52,731,486,23,,,15,NO
52,731,574,3,,,15,NO
52,731,574,11,,,15,NO
52,731,155,9999,,,14,NO
52,731,486,1,,,14,NO
52,731,486,8,,,14,NO
52,731,486,15,,,14,NO
52,731,574,18,,,14,NO
52,731,574,47,,,14,NO
52,731,321,9999,,,13,NO
52,731,574,1,,,13,NO
52,731,574,2,,,13,NO
52,731,574,8,,,13,NO
52,731,574,38,,,13,NO
52,731,717,9999,,,13,NO
52,731,454,9999,,,12,NO
52,731,486,20,,,12,NO
52,731,486,22,,,12,NO
52,731,496,9999,,,12,NO
52,731,574,5,,,12,NO
52,731,574,17,,,12,NO
52,731,574,32,,,12,NO
52,731,574,51,,,12,NO
52,731,486,12,,,11,NO
52,731,486,24,,,11,NO
52,731,574,4,,,11,NO
52,731,574,7,,,11,NO
52,731,574,14,,,11,NO
52,731,574,10,,,10,NO
52,731,574,21,,,10,NO
52,731,574,26,,,10,NO
52,731,574,27,,,10,NO
52,731,574,28,,,10,NO
52,731,574,29,,,10,NO
52,731,574,31,,,10,NO
52,731,574,33,,,10,NO
52,731,574,40,,,10,NO
52,731,574,45,,,10,NO
52,731,574,46,,,10,NO
52,731,574,53,,,10,NO
52,731,574,54,,,10,NO
52,731,574,6,,,9,NO
52,731,574,15,,,9,NO
52,731,574,30,,,9,NO
52,731,574,41,,,9,NO
52,731,574,49,,,9,NO
52,731,574,16,,,8,NO
52,731,574,20,,,8,NO
52,731,574,23,,,8,NO
52,731,574,37,,,8,NO
52,731,574,48,,,8,NO
52,731,574,57,,,8,NO
52,731,574,13,,,7,NO
52,731,574,35,,,7,NO
52,731,574,43,,,7,NO
52,731,574,44,,,7,NO
52,731,574,50,,,7,NO
52,731,640,9999,,,7,NO
52,731,574,24,,,6,NO
52,731,574,39,,,6,NO
52,731,574,42,,,6,NO
52,731,574,52,,,6,NO
52,731,574,9,,,5,NO
52,731,574,12,,,5,NO
52,731,574,19,,,5,NO
52,731,574,22,,,5,NO
52,731,574,55,,,5,NO
52,731,574,56,,,5,NO
52,731,650,9999,,,5,NO
52,731,658,9999,,,5,NO
52,731,574,9999,,,4,NO
52,731,675,9999,,,4,NO
52,731,99,9999,,,2,NO
52,731,728,9999,,,2,NO
52,731,447,9999,,,1,NO
52,731,725,9999,,,1,NO
52,734,41,9999,,,459,SI
52,734,41,44,,,142,SI
52,734,41,40,,,68,SI
52,734,41,11,,,64,SI
52,734,351,8,,,58,SI
52,734,41,2,,,54,SI
52,734,41,1,,,51,SI
52,734,351,7,,,49,SI
52,734,351,1,,,47,SI
52,734,41,15,,,39,SI
52,734,351,19,,,37,SI
52,734,41,7,,,33,SI
52,734,41,18,,,33,SI
52,734,41,10,,,32,SI
52,734,41,17,,,32,SI
52,734,351,9,,,29,SI
52,734,199,68,,,28,SI
52,734,351,5,,,26,SI
52,734,41,12,,,25,SI
52,734,351,18,,,24,SI
52,734,41,14,,,21,SI
52,734,41,6,,,20,SI
52,734,199,34,,,20,SI
52,734,351,17,,,20,SI
52,734,41,43,,,19,SI
52,734,163,26,,,19,SI
52,734,41,9,,,18,NO
52,734,163,22,,,17,NO
52,734,163,13,,,16,NO
52,734,199,63,,,16,NO
52,734,199,80,,,16,NO
52,734,199,84,,,16,NO
52,734,351,2,,,16,NO
52,734,41,19,,,15,NO
52,734,41,42,,,15,NO
52,734,163,5,,,15,NO
52,734,199,30,,,15,NO
52,734,41,33,,,14,NO
52,734,199,71,,,14,NO
52,734,351,12,,,14,NO
52,734,41,31,,,13,NO
52,734,163,8,,,13,NO
52,734,163,9,,,13,NO
52,734,163,15,,,13,NO
52,734,163,16,,,13,NO
52,734,163,17,,,13,NO
52,734,199,32,,,13,NO
52,734,199,56,,,13,NO
52,734,163,2,,,12,NO
52,734,163,6,,,12,NO
52,734,163,14,,,12,NO
52,734,163,18,,,12,NO
52,734,163,20,,,12,NO
52,734,163,23,,,12,NO
52,734,199,46,,,12,NO
52,734,199,69,,,12,NO
52,734,199,78,,,12,NO
52,734,351,11,,,12,NO
52,734,41,3,,,11,NO
52,734,41,20,,,11,NO
52,734,163,4,,,11,NO
52,734,163,11,,,11,NO
52,734,199,37,,,11,NO
52,734,199,70,,,11,NO
52,734,199,77,,,11,NO
52,734,199,89,,,11,NO
52,734,199,103,,,11,NO
52,734,163,3,,,10,NO
52,734,163,19,,,10,NO
52,734,163,25,,,10,NO
52,734,199,13,,,10,NO
52,734,199,20,,,10,NO
52,734,199,23,,,10,NO
52,734,199,65,,,10,NO
52,734,351,3,,,10,NO
52,734,351,13,,,10,NO
52,734,41,25,,,9,NO
52,734,163,7,,,9,NO
52,734,163,21,,,9,NO
52,734,163,24,,,9,NO
52,734,199,25,,,9,NO
52,734,199,27,,,9,NO
52,734,199,31,,,9,NO
52,734,199,54,,,9,NO
52,734,199,58,,,9,NO
52,734,199,64,,,9,NO
52,734,351,4,,,9,NO
52,734,351,6,,,9,NO
52,734,351,10,,,9,NO
52,734,351,22,,,9,NO
52,734,41,45,,,8,NO
52,734,41,47,,,8,NO
52,734,199,36,,,8,NO
52,734,199,41,,,8,NO
52,734,199,49,,,8,NO
52,734,199,53,,,8,NO
52,734,199,59,,,8,NO
52,734,199,72,,,8,NO
52,734,199,99,,,8,NO
52,734,199,106,,,8,NO
52,734,41,24,,,7,NO
52,734,41,38,,,7,NO
52,734,163,12,,,7,NO
52,734,199,8,,,7,NO
52,734,199,17,,,7,NO
52,734,199,22,,,7,NO
52,734,199,24,,,7,NO
52,734,199,33,,,7,NO
52,734,199,39,,,7,NO
52,734,199,40,,,7,NO
52,734,199,45,,,7,NO
52,734,199,47,,,7,NO
52,734,199,50,,,7,NO
52,734,199,83,,,7,NO
52,734,199,87,,,7,NO
52,734,199,91,,,7,NO
52,734,199,95,,,7,NO
52,734,199,97,,,7,NO
52,734,199,108,,,7,NO
52,734,199,109,,,7,NO
52,734,199,116,,,7,NO
52,734,199,119,,,7,NO
52,734,199,121,,,7,NO
52,734,199,123,,,7,NO
52,734,199,9999,,,7,NO
52,734,351,14,,,7,NO
52,734,351,21,,,7,NO
52,734,41,8,,,6,NO
52,734,41,29,,,6,NO
52,734,41,32,,,6,NO
52,734,163,27,,,6,NO
52,734,199,10,,,6,NO
52,734,199,11,,,6,NO
52,734,199,29,,,6,NO
52,734,199,35,,,6,NO
52,734,199,44,,,6,NO
52,734,199,51,,,6,NO
52,734,199,61,,,6,NO
52,734,199,75,,,6,NO
52,734,199,76,,,6,NO
52,734,199,79,,,6,NO
52,734,199,82,,,6,NO
52,734,199,85,,,6,NO
52,734,199,93,,,6,NO
52,734,199,94,,,6,NO
52,734,199,96,,,6,NO
52,734,199,98,,,6,NO
52,734,199,101,,,6,NO
52,734,199,102,,,6,NO
52,734,199,118,,,6,NO
52,734,199,122,,,6,NO
52,734,41,5,,,5,NO
52,734,41,35,,,5,NO
52,734,163,1,,,5,NO
52,734,199,2,,,5,NO
52,734,199,5,,,5,NO
52,734,199,21,,,5,NO
52,734,199,26,,,5,NO
52,734,199,28,,,5,NO
52,734,199,43,,,5,NO
52,734,199,55,,,5,NO
52,734,199,60,,,5,NO
52,734,199,74,,,5,NO
52,734,199,104,,,5,NO
52,734,199,105,,,5,NO
52,734,199,107,,,5,NO
52,734,199,113,,,5,NO
52,734,199,125,,,5,NO
52,734,199,126,,,5,NO
52,734,199,128,,,5,NO
52,734,351,15,,,5,NO
52,734,351,20,,,5,NO
52,734,41,13,,,4,NO
52,734,41,21,,,4,NO
52,734,41,22,,,4,NO
52,734,41,36,,,4,NO
52,734,41,39,,,4,NO
52,734,199,3,,,4,NO
52,734,199,9,,,4,NO
52,734,199,14,,,4,NO
52,734,199,15,,,4,NO
52,734,199,38,,,4,NO
52,734,199,57,,,4,NO
52,734,199,86,,,4,NO
52,734,199,92,,,4,NO
52,734,199,112,,,4,NO
52,734,199,117,,,4,NO
52,734,199,127,,,4,NO
52,734,199,129,,,4,NO
52,734,351,16,,,4,NO
52,734,41,16,,,3,NO
52,734,41,30,,,3,NO
52,734,41,34,,,3,NO
52,734,163,28,,,3,NO
52,734,163,29,,,3,NO
52,734,199,1,,,3,NO
52,734,199,4,,,3,NO
52,734,199,16,,,3,NO
52,734,199,19,,,3,NO
52,734,199,42,,,3,NO
52,734,199,52,,,3,NO
52,734,199,73,,,3,NO
52,734,199,90,,,3,NO
52,734,41,49,,,2,NO
52,734,41,54,,,2,NO
52,734,163,30,,,2,NO
52,734,199,6,,,2,NO
52,734,199,7,,,2,NO
52,734,199,12,,,2,NO
52,734,199,48,,,2,NO
52,734,199,81,,,2,NO
52,734,199,114,,,2,NO
52,734,41,4,,,1,NO
52,734,41,27,,,1,NO
52,734,41,41,,,1,NO
52,734,41,48,,,1,NO
52,734,41,50,,,1,NO
52,734,41,53,,,1,NO
52,734,163,10,,,1,NO
52,734,199,18,,,1,NO
52,734,199,88,,,1,NO
52,734,199,111,,,1,NO
52,734,199,124,,,1,NO
52,735,115,9,,,67,SI
